#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTNEM
2020-05-01,17,7880,0,0,5788,5306,12,381,0,157,1704,0,852,0,2436,854
2020-05-01,18,7725,0,0,5786,5069,618,386,0,182,1706,0,852,0,2438,854
2020-05-01,19,7973,0,0,5786,4699,556,377,0,177,1704,58,854,0,2438,854
2020-05-01,20,8097,0,0,5790,4546,588,457,0,173,1706,0,854,0,2437,856
2020-05-01,21,8021,0,0,5786,4354,588,436,0,149,1706,0,854,0,2439,854
2020-05-01,22,8096,0,0,5787,4130,774,418,0,157,1706,0,854,0,2440,854
2020-05-01,23,8550,0,0,5788,3882,606,458,0,295,1706,40,476,0,2441,854
2020-05-01,24,8410,0,0,5788,3933,640,431,0,222,1706,184,468,0,2438,854
2020-05-01,25,8733,0,0,5789,3983,866,351,0,170,1706,206,468,0,2437,854
2020-05-01,26,8689,0,0,5789,3973,890,345,0,148,1706,250,472,10,2431,854
2020-05-01,27,8355,0,0,5793,4051,592,261,0,146,1706,104,844,0,2417,854
2020-05-01,28,7517,0,0,5794,4398,588,253,0,146,1706,54,828,0,2425,854
2020-05-01,29,8090,0,0,5788,4629,436,255,0,149,1706,0,0,0,2436,854
2020-05-01,30,7947,0,0,5792,4801,118,252,0,138,1706,50,0,0,2265,854
2020-05-01,31,7935,0,0,5784,4705,0,215,0,133,1036,206,568,0,2147,760
2020-05-01,32,7441,0,0,5785,5096,0,228,0,132,1030,254,614,72,2179,760
2020-05-01,33,7192,0,0,5783,5108,0,229,0,144,1682,166,102,212,2258,856
2020-05-01,34,8250,0,0,5781,4970,0,232,1,145,1706,286,102,362,2269,856
2020-05-01,35,8454,0,0,5785,5083,0,410,0,142,1998,312,954,494,2163,998
2020-05-01,36,9467,0,0,5787,5029,0,411,1,145,2002,312,1000,504,2396,1000
2020-05-01,37,10176,0,0,5782,4494,296,406,4,189,2004,312,1000,504,2438,1000
2020-05-01,38,10778,0,0,5785,4297,116,422,0,184,2004,312,1000,504,2437,1000
2020-05-01,39,10801,0,0,5784,4084,270,456,0,174,2004,312,1000,504,2443,1000
2020-05-01,40,10452,0,0,5789,4104,310,458,0,179,2004,312,1000,504,2443,1000
2020-05-01,41,10267,0,0,5791,4056,584,450,0,166,2002,366,1000,474,2445,1000
2020-05-01,42,10111,0,0,5794,4260,416,441,0,157,2002,380,1000,356,2445,1000
2020-05-01,43,10327,0,0,5790,4100,418,514,0,177,1904,294,950,218,2445,950
2020-05-01,44,9886,0,0,5791,4377,0,409,0,135,1902,324,950,54,2399,950
2020-05-01,45,9170,0,0,5790,4753,44,337,0,127,1708,382,854,48,2101,854
2020-05-01,46,8631,0,0,5790,4614,0,353,0,161,1702,330,852,52,1633,852
2020-05-01,47,7709,0,0,5790,4889,0,325,0,124,1372,198,694,132,1611,688
2020-05-01,48,6193,0,0,5788,5338,0,322,0,123,1368,220,692,274,1465,688
2020-05-02,1,5509,0,0,5784,5392,0,256,0,135,1368,94,692,204,1454,688
2020-05-02,2,5189,0,0,5789,5619,0,252,0,144,1368,0,692,82,1449,688
2020-05-02,3,4816,0,0,5786,5917,0,199,0,144,1368,88,690,0,1450,688
2020-05-02,4,4732,0,0,5788,5994,0,196,0,144,1368,140,692,0,1453,688
2020-05-02,5,4765,0,0,5784,5883,0,181,0,145,1368,20,690,0,1576,688
2020-05-02,6,4440,0,0,5788,5805,0,180,0,146,1368,0,690,0,1607,688
2020-05-02,7,4672,0,0,5787,5653,0,180,0,167,1368,0,692,0,1713,688
2020-05-02,8,4696,0,0,5785,5491,0,180,0,175,1358,0,692,0,1710,688
2020-05-02,9,4802,0,0,5790,5559,0,180,0,178,884,0,710,0,1785,688
2020-05-02,10,4780,0,0,5794,5479,0,181,0,176,874,0,710,0,1795,688
2020-05-02,11,4836,0,0,5794,5586,0,198,0,181,442,0,520,0,1795,662
2020-05-02,12,4681,0,0,5792,5578,0,200,0,150,434,0,516,0,1725,662
2020-05-02,13,5074,0,0,5794,5574,0,200,1,146,218,0,656,0,1992,688
2020-05-02,14,5320,0,0,5794,5668,0,200,0,146,216,0,658,0,2234,688
2020-05-02,15,5534,0,0,5792,5655,0,201,0,146,276,0,546,0,2371,688
2020-05-02,16,5627,0,0,5792,5700,0,204,0,147,278,0,546,0,2374,688
2020-05-02,17,5324,0,0,5788,5363,0,289,0,148,784,0,570,0,2149,688
2020-05-02,18,5534,0,0,5790,4806,0,315,0,149,794,0,570,0,2274,688
2020-05-02,19,6112,0,0,5785,4295,0,367,1,150,408,0,570,0,2425,688
2020-05-02,20,6930,0,0,5783,3909,0,370,0,154,406,0,572,0,2430,690
2020-05-02,21,7588,0,0,5788,3570,0,378,0,152,800,0,756,0,2426,756
2020-05-02,22,7978,0,0,5786,3176,0,400,0,158,816,0,760,0,2428,756
2020-05-02,23,7464,0,0,5783,3101,0,390,0,154,1200,0,758,0,2427,756
2020-05-02,24,7739,0,0,5786,2789,0,487,0,178,1210,0,760,0,2431,756
2020-05-02,25,8006,0,0,5786,2474,0,472,0,205,1108,0,806,0,2432,804
2020-05-02,26,7932,0,0,5785,2387,0,472,0,169,1108,0,804,0,2431,804
2020-05-02,27,7709,0,0,5783,2354,0,324,0,152,1260,0,804,0,2430,804
2020-05-02,28,7223,0,0,5786,2276,0,305,0,154,1262,0,804,0,2428,804
2020-05-02,29,7065,0,0,5778,2183,50,288,0,159,1260,0,804,0,2429,804
2020-05-02,30,6975,0,0,5783,2078,0,288,0,145,1260,0,804,0,2435,804
2020-05-02,31,7359,0,0,5782,1942,0,288,0,147,1260,0,804,0,2438,806
2020-05-02,32,7758,0,0,5786,1791,0,295,1,148,1268,0,804,0,2437,804
2020-05-02,33,7948,0,0,5782,1727,0,334,0,153,1696,0,852,0,2435,854
2020-05-02,34,9696,0,0,5779,1555,0,354,0,154,1706,0,852,0,2432,854
2020-05-02,35,11268,0,0,5776,1514,56,427,0,158,1902,0,950,0,2432,950
2020-05-02,36,12599,0,0,5781,1586,0,518,0,181,1904,0,952,0,2430,952
2020-05-02,37,12850,0,0,5781,1642,116,485,0,214,2002,0,1000,0,2434,1000
2020-05-02,38,12764,0,0,5785,1800,478,452,0,223,2004,0,1000,0,2438,1000
2020-05-02,39,12757,0,0,5784,1784,784,467,0,192,2004,0,1000,0,2439,1000
2020-05-02,40,12754,0,0,5782,1695,680,458,0,157,2004,0,1000,0,2440,1000
2020-05-02,41,12631,0,0,5785,1541,656,455,0,167,2004,0,1000,0,2440,1000
2020-05-02,42,12874,0,0,5787,1420,508,455,0,188,2002,0,1000,0,2437,1000
2020-05-02,43,13166,0,0,5783,1126,516,440,0,210,1904,0,950,0,2437,950
2020-05-02,44,13074,0,0,5790,940,452,414,0,185,1904,38,950,0,2437,950
2020-05-02,45,12525,0,0,5785,808,0,611,0,224,1806,54,902,0,2472,902
2020-05-02,46,11771,0,0,5787,662,0,366,0,176,1802,20,900,0,2519,902
2020-05-02,47,10928,0,0,5790,650,0,358,0,169,1606,14,806,0,2535,806
2020-05-02,48,9796,0,0,5789,741,0,347,0,147,1604,0,806,0,2604,804
2020-05-03,1,9256,0,0,5780,747,0,240,1,146,1508,0,760,0,2798,758
2020-05-03,2,8451,0,0,5780,712,0,237,0,146,1508,0,758,0,3018,758
2020-05-03,3,8184,0,0,5769,613,0,218,1,145,1506,0,756,0,3082,758
2020-05-03,4,8192,0,0,5773,493,0,198,0,145,1506,58,760,0,3040,758
2020-05-03,5,7998,0,0,5774,440,0,198,0,148,1506,46,758,0,3037,758
2020-05-03,6,7739,0,0,5779,391,0,198,1,145,1506,20,758,0,3080,758
2020-05-03,7,7842,0,0,5779,315,0,198,1,145,1406,0,710,0,3058,710
2020-05-03,8,7692,0,0,5783,268,0,198,0,146,1406,0,710,0,3045,710
2020-05-03,9,7470,0,0,5783,263,0,197,1,146,1406,0,708,0,3063,710
2020-05-03,10,7444,0,0,5785,213,0,198,0,147,1406,0,708,0,3065,710
2020-05-03,11,7482,0,0,5786,173,0,198,1,148,1406,0,708,0,3065,708
2020-05-03,12,7168,0,0,5785,168,0,197,0,147,1406,0,708,0,3064,708
2020-05-03,13,7255,0,0,5786,152,0,198,1,142,1406,0,708,66,3034,708
2020-05-03,14,7434,0,0,5784,160,0,197,1,146,1406,0,708,70,3039,708
2020-05-03,15,7877,0,0,5784,215,0,197,1,146,1508,0,756,0,3016,756
2020-05-03,16,8194,0,0,5784,252,0,204,0,145,1508,0,758,0,3059,756
2020-05-03,17,9072,0,0,5779,229,8,299,0,146,1508,0,758,0,3084,756
2020-05-03,18,9621,0,0,5779,266,54,300,0,163,1508,0,758,0,3085,756
2020-05-03,19,9955,0,0,5778,316,110,365,1,174,1606,0,804,0,3080,804
2020-05-03,20,10500,0,0,5782,365,52,365,1,163,1606,0,804,0,3079,804
2020-05-03,21,11160,0,0,5782,304,0,365,0,140,1704,0,852,0,3072,854
2020-05-03,22,11454,0,0,5783,323,26,371,0,138,1704,0,854,0,3074,854
2020-05-03,23,11526,0,0,5782,313,0,434,0,136,1804,0,902,0,3074,902
2020-05-03,24,11755,0,0,5783,307,152,441,0,262,1804,0,902,0,3075,902
2020-05-03,25,11900,0,0,5785,361,386,513,0,295,1904,0,950,0,3076,950
2020-05-03,26,11945,0,0,5784,363,346,720,0,294,1904,0,950,0,3075,952
2020-05-03,27,12006,0,0,5786,373,140,662,0,345,1806,0,904,0,3077,904
2020-05-03,28,11886,0,0,5786,439,0,653,0,229,1806,0,902,0,3083,902
2020-05-03,29,12032,0,0,5782,564,22,494,0,149,1806,0,902,0,3083,902
2020-05-03,30,12203,0,0,5784,618,98,284,0,145,1806,0,904,0,3078,902
2020-05-03,31,12663,0,0,5786,642,186,217,0,152,1806,0,904,0,3078,902
2020-05-03,32,13057,0,0,5783,644,120,220,5,182,1806,0,902,0,3080,902
2020-05-03,33,13477,0,0,5784,679,34,403,93,213,2002,0,998,0,3081,998
2020-05-03,34,14158,0,0,5775,696,268,406,93,228,2004,0,1000,0,3080,1000
2020-05-03,35,14640,0,0,5776,719,884,478,93,307,2004,0,1018,0,3079,1012
2020-05-03,36,14921,0,0,5780,718,884,432,93,365,2004,0,1018,0,3078,1012
2020-05-03,37,14854,0,0,5780,685,770,428,93,365,2004,0,968,0,3075,1000
2020-05-03,38,14387,0,0,5780,698,666,423,93,334,2004,0,968,0,3058,1000
2020-05-03,39,14139,0,0,5780,779,312,418,93,223,2004,0,810,0,3056,1020
2020-05-03,40,13844,0,0,5783,817,112,416,97,216,2004,0,808,0,3061,1020
2020-05-03,41,13672,0,0,5779,782,38,401,0,182,2004,0,908,0,3061,1000
2020-05-03,42,13623,0,0,5799,841,0,396,0,162,2004,0,908,0,3059,1000
2020-05-03,43,13175,0,0,5790,893,274,396,0,200,1904,0,892,0,3055,950
2020-05-03,44,12922,0,0,5803,1006,0,372,0,168,1902,0,892,0,3053,950
2020-05-03,45,12200,0,0,5812,1144,0,315,0,146,1708,0,854,0,3053,856
2020-05-03,46,11052,0,0,5832,1097,0,334,0,148,1706,0,854,0,3042,854
2020-05-03,47,9779,0,0,5835,1015,14,312,1,155,1510,0,760,70,3080,758
2020-05-03,48,8566,0,0,5851,884,0,309,1,209,1510,24,756,212,3088,758
2020-05-04,1,7824,0,0,5882,828,0,201,1,183,1410,162,712,184,3091,708
2020-05-04,2,7566,0,0,5881,717,0,197,1,148,1410,198,712,150,3091,710
2020-05-04,3,7420,0,0,5881,731,0,178,1,148,1410,198,710,192,3090,708
2020-05-04,4,7589,0,0,5899,794,0,158,0,147,1410,198,710,214,3088,708
2020-05-04,5,7520,0,0,5905,827,0,158,1,146,1408,198,710,140,3091,708
2020-05-04,6,7362,0,0,5930,818,0,158,1,145,1408,198,710,122,3092,708
2020-05-04,7,7521,0,0,6001,788,0,159,1,145,1410,198,710,126,3091,708
2020-05-04,8,7584,0,0,6015,777,0,159,0,145,1410,198,708,112,3091,708
2020-05-04,9,7159,0,0,6020,864,0,159,4,145,1410,198,662,274,3086,708
2020-05-04,10,6981,0,0,6017,969,0,159,4,146,1410,198,662,320,3088,708
2020-05-04,11,6724,0,0,6023,1009,0,158,4,148,1410,198,350,460,3087,710
2020-05-04,12,6506,0,0,6021,1063,0,159,4,149,1410,198,332,504,3088,710
2020-05-04,13,7649,0,0,6028,1019,2,161,3,153,1508,198,102,504,3084,758
2020-05-04,14,8588,0,0,6029,1073,0,171,1,249,1508,198,102,504,3090,760
2020-05-04,15,9288,0,0,6027,1104,0,178,1,294,1606,196,352,504,3090,806
2020-05-04,16,9967,0,0,6026,1175,0,194,1,318,1608,198,374,504,3090,806
2020-05-04,17,10071,0,0,6020,1166,212,280,1,216,1706,198,838,504,3088,854
2020-05-04,18,10330,0,0,6021,1114,404,282,1,174,1706,198,852,504,3089,854
2020-05-04,19,10592,0,0,6020,1058,0,330,1,184,1706,198,852,504,3083,854
2020-05-04,20,10229,0,0,6025,1263,0,330,1,156,1706,198,854,504,3084,854
2020-05-04,21,9863,0,0,6025,1527,0,331,1,144,1706,198,852,504,3083,826
2020-05-04,22,9653,0,0,6032,1612,0,329,1,133,1706,198,854,504,3087,826
2020-05-04,23,9558,0,0,6027,1558,6,297,1,136,1706,198,850,468,3083,854
2020-05-04,24,9496,0,0,6030,1495,0,280,1,144,1706,198,850,490,3082,854
2020-05-04,25,9787,0,0,6032,1521,0,298,0,276,1706,198,852,504,3077,854
2020-05-04,26,9717,0,0,6029,1530,0,332,1,209,1706,198,854,504,3083,854
2020-05-04,27,9462,0,0,6033,1621,0,245,0,141,1706,198,852,504,3089,854
2020-05-04,28,8887,0,0,6034,1685,0,199,1,137,1706,194,854,504,3089,854
2020-05-04,29,8523,0,0,6032,1883,0,174,0,136,1706,78,852,504,3089,854
2020-05-04,30,7941,0,0,6033,2126,0,180,0,134,1706,130,852,504,3079,854
2020-05-04,31,7435,0,0,6025,2271,0,187,0,145,1706,132,852,504,3084,854
2020-05-04,32,7198,0,0,6026,2401,0,191,0,145,1706,204,852,498,3079,854
2020-05-04,33,7079,0,0,6024,2515,0,327,0,164,1804,188,900,404,3087,902
2020-05-04,34,7854,0,0,6018,2731,0,335,0,186,1804,202,902,494,3087,902
2020-05-04,35,9057,0,0,6020,3176,0,387,0,176,1804,202,902,504,3082,902
2020-05-04,36,9332,0,0,6035,3753,0,410,0,179,1804,202,902,504,3085,902
2020-05-04,37,9080,0,0,6097,4300,138,414,0,204,1804,202,902,504,3087,904
2020-05-04,38,8506,0,0,6117,5004,22,414,0,201,1804,202,902,504,3084,902
2020-05-04,39,8330,0,0,6111,5555,0,413,0,185,1706,202,854,504,3087,854
2020-05-04,40,7710,0,0,6121,5927,0,414,0,161,1706,202,852,504,3087,854
2020-05-04,41,7450,0,0,6116,6154,0,412,0,176,1706,202,854,504,3086,852
2020-05-04,42,7150,0,0,6112,6344,0,412,0,157,1704,202,854,504,3081,852
2020-05-04,43,6819,0,0,6101,6367,230,381,0,179,1704,202,852,504,3080,854
2020-05-04,44,5946,0,0,6110,6845,6,342,2,151,1702,202,852,504,3041,854
2020-05-04,45,5513,0,0,6101,6817,46,265,2,162,1508,208,620,504,2749,756
2020-05-04,46,4657,0,0,6111,6885,0,280,0,149,1506,252,616,504,2382,756
2020-05-04,47,3875,0,0,6102,6814,0,279,0,148,1370,316,690,504,1716,688
2020-05-04,48,3571,0,0,6114,6626,0,257,0,140,1368,348,682,504,1278,688
2020-05-05,1,3702,0,0,6113,6490,0,183,0,144,1370,348,208,504,1217,676
2020-05-05,2,3678,0,0,6115,6462,0,163,0,132,1370,348,196,504,1211,676
2020-05-05,3,3606,0,0,6118,6545,0,179,0,140,1368,348,266,504,1182,626
2020-05-05,4,3636,0,0,6116,6832,0,183,0,141,1368,348,266,504,1188,626
2020-05-05,5,3664,0,0,6116,6731,0,169,0,141,1370,348,196,504,1222,526
2020-05-05,6,3716,0,0,6118,6518,0,165,0,136,1370,348,194,504,1207,526
2020-05-05,7,3762,0,0,6113,6307,0,165,0,133,974,368,0,504,1322,560
2020-05-05,8,3724,0,0,6114,6161,0,165,0,130,962,372,0,504,1460,554
2020-05-05,9,3972,0,0,6109,6071,0,165,0,128,1370,372,0,504,1471,224
2020-05-05,10,3806,0,0,6109,6049,0,165,0,127,1370,372,0,504,1473,220
2020-05-05,11,3843,0,0,6107,5960,0,147,0,128,1010,372,0,504,1462,412
2020-05-05,12,4036,0,0,6108,5654,0,146,0,134,956,372,0,504,1478,414
2020-05-05,13,4055,0,0,6112,5595,0,176,0,132,1368,372,0,504,1584,538
2020-05-05,14,4324,0,0,6115,5601,0,188,0,132,1368,370,0,504,2032,538
2020-05-05,15,4347,0,0,6114,5616,0,223,0,141,1408,340,388,504,2715,706
2020-05-05,16,4766,0,0,6114,5495,166,223,0,144,1408,340,420,504,3048,708
2020-05-05,17,5448,0,0,6117,5402,108,269,0,132,1456,340,630,504,3080,732
2020-05-05,18,5830,0,0,6117,5331,8,278,0,150,1456,340,634,504,3080,732
2020-05-05,19,5830,0,0,6118,5242,0,300,0,144,1456,340,734,504,3091,730
2020-05-05,20,5695,0,0,6118,5290,0,303,0,145,1456,340,736,504,3091,732
2020-05-05,21,5450,0,0,6121,5359,0,265,0,140,1506,340,758,504,2947,756
2020-05-05,22,5159,0,0,6114,5268,0,247,0,144,1506,340,758,504,2813,756
2020-05-05,23,5114,0,0,6112,5084,0,226,0,138,1508,386,760,504,2807,756
2020-05-05,24,5101,0,0,6112,5023,0,219,0,143,1508,402,758,504,2803,756
2020-05-05,25,5304,0,0,6107,4893,128,192,0,171,1506,402,760,504,2917,756
2020-05-05,26,5428,0,0,6175,4653,16,191,0,149,1508,402,760,504,3033,756
2020-05-05,27,5116,0,0,6216,4367,0,168,0,146,1506,380,758,504,2958,758
2020-05-05,28,4625,0,0,6217,4255,0,166,0,146,1506,254,758,504,2875,758
2020-05-05,29,4756,0,0,6213,3936,0,167,0,146,1458,226,736,504,2809,732
2020-05-05,30,4427,0,0,6216,3981,0,167,0,146,1458,220,734,504,2895,732
2020-05-05,31,4537,0,0,6209,3721,0,184,0,147,1458,224,734,504,3013,732
2020-05-05,32,4904,0,0,6211,3637,0,192,0,145,1458,358,734,504,3093,732
2020-05-05,33,5450,0,0,6209,3536,0,290,0,159,1604,402,802,504,3098,804
2020-05-05,34,7058,0,0,6184,3455,0,307,1,172,1608,402,804,504,3090,804
2020-05-05,35,8079,0,0,6177,3451,116,328,0,199,1900,402,948,504,3096,948
2020-05-05,36,8963,0,0,6118,3521,480,431,1,204,1904,402,950,504,3079,950
2020-05-05,37,9241,0,0,6122,3523,864,483,0,227,1902,402,950,504,3077,950
2020-05-05,38,9340,0,0,6139,3656,906,453,0,221,1904,402,950,504,3075,950
2020-05-05,39,9346,0,0,6144,3934,890,399,0,234,1904,402,950,504,3072,950
2020-05-05,40,8966,0,0,6148,4228,890,398,0,192,1904,402,950,504,3073,952
2020-05-05,41,8909,0,0,6142,4405,998,399,0,190,1802,402,904,504,3069,902
2020-05-05,42,8807,0,0,6149,4652,712,399,0,184,1802,402,904,504,3069,902
2020-05-05,43,9199,0,0,6144,4951,222,379,0,165,1804,402,902,504,3067,902
2020-05-05,44,8581,0,0,6148,5028,0,358,1,143,1802,352,902,504,3069,902
2020-05-05,45,7771,0,0,6147,5036,0,251,0,141,1656,380,828,504,3084,830
2020-05-05,46,6601,0,0,6152,4874,0,245,1,138,1654,382,828,504,3094,828
2020-05-05,47,5662,0,0,6153,4739,0,246,1,138,1410,382,710,504,3099,708
2020-05-05,48,4680,0,0,6153,4600,0,236,3,129,1408,382,710,500,3101,708
2020-05-06,1,4569,0,0,6154,4336,0,176,4,107,1368,400,692,392,3085,682
2020-05-06,2,4816,0,0,6155,3840,0,172,3,123,1368,356,692,286,3076,682
2020-05-06,3,5029,0,0,6153,3290,0,172,3,102,1368,402,692,404,3080,522
2020-05-06,4,5470,0,0,6150,2872,0,171,3,102,1368,402,692,500,3077,522
2020-05-06,5,5580,0,0,6149,2595,0,170,1,102,1370,402,690,410,3081,686
2020-05-06,6,5455,0,0,6148,2432,0,168,1,102,1370,402,690,356,3069,688
2020-05-06,7,5466,0,0,6148,2345,0,168,1,101,1368,402,686,334,3078,684
2020-05-06,8,5345,0,0,6148,2199,0,168,3,99,1368,402,686,320,3080,684
2020-05-06,9,5275,0,0,6147,2021,0,169,4,98,1368,402,666,456,3093,688
2020-05-06,10,5133,0,0,6155,1929,0,168,4,98,1368,402,664,504,3086,688
2020-05-06,11,5019,0,0,6154,1844,0,169,3,98,1506,402,752,504,3098,756
2020-05-06,12,5268,0,0,6154,1799,0,184,3,99,1506,402,752,504,3099,756
2020-05-06,13,6352,0,0,6153,1691,0,274,1,100,1606,402,804,504,3102,804
2020-05-06,14,7425,0,0,6153,1591,0,285,1,102,1608,402,804,504,3102,804
2020-05-06,15,8584,0,0,6157,1516,0,303,1,107,1608,402,804,504,3096,804
2020-05-06,16,9044,0,0,6153,1422,0,310,1,112,1608,402,804,504,3086,804
2020-05-06,17,9698,0,0,6152,1275,10,296,1,120,1606,370,804,504,3081,804
2020-05-06,18,9679,0,0,6155,1182,0,296,1,110,1606,354,804,504,3049,804
2020-05-06,19,9416,0,0,6160,1090,0,252,1,108,1606,342,804,504,3091,806
2020-05-06,20,9078,0,0,6156,1043,0,249,1,107,1606,194,804,504,3096,804
2020-05-06,21,8681,0,0,6147,1020,0,191,1,102,1608,96,804,490,3099,804
2020-05-06,22,8178,0,0,6150,975,0,184,1,103,1608,198,804,398,3098,804
2020-05-06,23,7797,0,0,6149,929,0,183,1,102,1608,200,806,488,3059,804
2020-05-06,24,7881,0,0,6072,928,0,173,1,100,1608,62,804,504,3036,804
2020-05-06,25,8321,0,0,5904,860,0,153,1,104,1608,78,806,504,3025,804
2020-05-06,26,7978,0,0,5908,883,0,136,0,106,1608,118,806,504,3029,804
2020-05-06,27,7379,0,0,5904,912,0,133,0,110,1604,186,804,504,2968,804
2020-05-06,28,6898,0,0,5896,933,0,132,0,106,1604,70,804,496,2897,804
2020-05-06,29,6585,0,0,5894,978,0,130,0,105,1606,158,804,398,2895,806
2020-05-06,30,6291,0,0,5898,1064,0,131,0,106,1606,178,804,382,2809,806
2020-05-06,31,6362,0,0,5898,1134,0,161,0,108,1606,132,714,496,2912,742
2020-05-06,32,6586,0,0,5972,1245,0,168,0,105,1608,46,714,500,3049,740
2020-05-06,33,6764,0,0,6095,1242,0,253,0,120,1950,0,960,470,2964,906
2020-05-06,34,8088,0,0,6114,1280,0,279,0,130,1954,54,962,504,3084,906
2020-05-06,35,9878,0,0,6109,1301,0,353,0,135,2004,0,1056,504,3091,1018
2020-05-06,36,11349,0,0,6109,1299,0,349,0,129,2004,0,1056,504,3079,1020
2020-05-06,37,12167,0,0,6112,1337,292,371,1,130,2004,0,1056,504,3086,1020
2020-05-06,38,12635,0,0,6115,1340,174,396,1,133,2004,36,1058,504,3087,1020
2020-05-06,39,12559,0,0,6119,1399,654,400,1,163,2004,86,1056,504,3087,1020
2020-05-06,40,12655,0,0,6120,1453,322,399,1,113,2004,92,1056,504,3082,1020
2020-05-06,41,12641,0,0,6118,1392,276,374,1,147,2004,194,1002,504,3079,1000
2020-05-06,42,12661,0,0,6117,1309,118,375,1,124,2004,180,1000,504,3084,1000
2020-05-06,43,12629,0,0,6117,1237,500,391,1,141,2004,220,1000,504,3088,1000
2020-05-06,44,12387,0,0,6122,1085,26,393,1,102,2004,362,1000,430,3089,1000
2020-05-06,45,11477,0,0,6117,962,64,320,1,114,1856,382,926,500,3090,928
2020-05-06,46,10456,0,0,6115,859,0,346,1,101,1852,362,924,504,3094,926
2020-05-06,47,9497,0,0,6115,887,0,316,1,99,1610,378,806,504,3063,806
2020-05-06,48,8305,0,0,5991,930,0,277,1,99,1608,382,804,504,3084,806
2020-05-07,1,7575,0,0,5903,954,0,192,1,106,1508,400,758,504,3086,758
2020-05-07,2,7076,0,0,5903,981,0,172,1,102,1508,402,758,504,3086,756
2020-05-07,3,6880,0,0,5909,1007,0,168,1,103,1508,402,758,504,3094,756
2020-05-07,4,6991,0,0,5901,1075,0,167,1,104,1508,402,758,504,3067,758
2020-05-07,5,6934,0,0,5906,1168,0,146,1,104,1410,402,708,504,3041,708
2020-05-07,6,6487,0,0,5974,1290,0,147,1,104,1408,354,708,504,3035,708
2020-05-07,7,6026,0,0,6104,1332,0,147,1,105,1404,382,708,456,3040,708
2020-05-07,8,5834,0,0,6114,1285,0,148,1,104,1400,382,708,454,3042,708
2020-05-07,9,5723,0,0,6116,1288,0,148,1,103,1442,396,708,428,3041,708
2020-05-07,10,5748,0,0,6119,1212,0,148,1,101,1476,392,708,428,3021,708
2020-05-07,11,5770,0,0,6120,1131,0,169,1,100,1556,402,782,406,2854,822
2020-05-07,12,5805,0,0,6120,1147,0,172,1,99,1558,402,782,388,3104,822
2020-05-07,13,6702,0,0,6121,1062,2,239,1,103,1706,402,852,496,3099,854
2020-05-07,14,7582,0,0,6118,1021,0,233,1,101,1706,402,852,504,3112,854
2020-05-07,15,8519,0,0,6117,926,0,255,1,104,1756,402,878,504,3103,878
2020-05-07,16,9007,0,0,6115,795,10,246,1,128,1756,402,878,504,3094,878
2020-05-07,17,9271,0,0,6115,596,412,308,1,134,1756,402,878,418,3094,878
2020-05-07,18,9786,0,0,6119,542,88,308,1,109,1756,388,878,406,3093,878
2020-05-07,19,9627,0,0,6119,525,0,307,0,108,1804,400,902,430,3097,904
2020-05-07,20,9462,0,0,6121,534,0,306,0,108,1792,336,902,378,3103,902
2020-05-07,21,11304,0,0,6036,614,66,148,1,105,372,330,114,216,3099,774
2020-05-07,22,11259,0,0,5936,693,0,155,0,107,250,224,100,142,3108,772
2020-05-07,23,12303,0,0,5834,726,0,157,0,105,0,190,0,20,3064,776
2020-05-07,24,12241,0,0,5652,757,0,155,0,104,0,204,0,0,3053,776
2020-05-07,25,12520,0,0,5487,747,0,145,0,114,0,130,0,0,3052,804
2020-05-07,26,12575,0,0,5377,828,0,144,0,106,0,92,0,0,3041,804
2020-05-07,27,11958,0,0,5375,936,0,148,0,122,0,0,0,0,3075,902
2020-05-07,28,11373,0,0,5385,1044,0,149,1,110,0,0,0,0,3068,902
2020-05-07,29,11181,0,0,5362,1156,0,149,0,110,0,0,100,0,3062,612
2020-05-07,30,11258,0,0,5347,1347,0,148,0,107,0,0,102,0,3063,612
2020-05-07,31,9717,0,0,5344,1492,0,148,0,106,236,0,604,0,3057,898
2020-05-07,32,9777,0,0,5356,1441,24,166,0,116,296,0,660,0,3064,902
2020-05-07,33,9048,0,0,5476,1435,24,234,0,130,1880,0,994,0,3049,1018
2020-05-07,34,10150,0,0,5495,1494,0,256,0,149,2004,0,1000,0,3029,1020
2020-05-07,35,11384,0,0,5497,1627,50,391,0,153,2004,0,1056,0,3022,1020
2020-05-07,36,12250,0,0,5496,1692,138,396,0,155,2004,0,1056,0,3028,1020
2020-05-07,37,12539,0,0,5501,1748,444,424,0,174,2004,0,1056,0,3039,950
2020-05-07,38,12447,0,0,5509,1689,728,421,1,181,2004,0,1056,0,3017,950
2020-05-07,39,12431,0,0,5505,1818,786,420,0,257,2004,0,1056,0,2993,996
2020-05-07,40,12400,0,0,5511,1665,492,411,0,156,2004,14,1056,0,2996,996
2020-05-07,41,12599,0,0,5506,1567,466,378,0,128,2004,24,1056,0,2974,968
2020-05-07,42,12157,0,0,5509,1632,840,373,0,159,2004,60,1056,0,2994,968
2020-05-07,43,12654,0,0,5487,1693,480,364,2,230,1954,0,976,18,2976,974
2020-05-07,44,12587,0,0,5315,1654,218,357,1,143,1954,0,974,0,2993,974
2020-05-07,45,11724,0,0,5295,1573,224,328,1,140,1856,12,926,0,3003,926
